Datetime,Tweet Id,Text,Username
2021-10-08 23:42:03+00:00,1446621947903741954,"Thank you to the healthcare workers who will continue to provide care over the long weekend. The best way to show gratitude for their service is to get fully vaccinated, &amp; reduce the load on our healthcare system. Visit https://t.co/NwxWObjVBt to learn more. (5/5)",CMOH_Alberta
2021-10-08 23:42:02+00:00,1446621943780753412,"As we head into the Thanksgiving long weekend, please plan to give thanks safely, even if you and your family are fully vaccinated. Keep gatherings small, and take advantage of mild weather to meet outdoors if possible. (4/5)",CMOH_Alberta
2021-10-08 23:42:02+00:00,1446621940970577921,"Sadly, 16 new deaths related to COVID-19 were also reported to Alberta Health in the last 24 hours. I extend my sincere condolences to all who are grieving today. (3/5)",CMOH_Alberta
2021-10-08 23:42:01+00:00,1446621936948334594,"Over the past 24 hours, we ID’d 1,256 new cases &amp; completed about 14.7K tests. Complete, up-to-date data can be found here. https://t.co/ZXjL7BpnF2 (2/5)",CMOH_Alberta
2021-10-08 23:42:00+00:00,1446621934410739715,"Here is a summary of the latest #COVID19AB numbers: There are now 1,101 people in hospital due to COVID-19. Of the 851 non-ICU, 73.9% are unvaccinated or partially vaccinated. Of the 250 in ICU, 89.6% are unvaccinated or partially vaccinated. (1/5) https://t.co/S5zfPPymcf",CMOH_Alberta
2021-10-08 23:20:09+00:00,1446616434113720321,We will continue to monitor the situation and adjust our approach if needed. We continue to encourage all Albertans to get vaccinated as soon as possible. (4/4),CMOH_Alberta
2021-10-08 23:20:08+00:00,1446616432184279045,"COVID-19 vaccines are highly effective &amp; save lives. The chance of myocarditis is much higher from COVID illness than vaccination. In fact, the risk of myocarditis is about 100 times higher in young adults who are infected with COVID-19, than after a vaccine. (3/4)",CMOH_Alberta
2021-10-08 23:20:08+00:00,1446616430548594688,"In some jurisdictions, a higher rate of myocarditis has been reported after Moderna than Pfizer, however Alberta has only confirmed 24 cases - 7 w/Moderna - out of the 6 million+ doses we have given. Most cases have had mild illness &amp; there have been no serious outcomes. (2/4)",CMOH_Alberta
2021-10-08 23:20:08+00:00,1446616428669542400,"I understand that some Albertans may have questions about Moderna and myocarditis from recent reports from Finland. I would like to share a statement issued by the CCMOH last week, and reassure Albertans that myocarditis after vaccine is very rare. (1/4) https://t.co/fKyqaYUz3f",CMOH_Alberta
2021-10-08 21:39:22+00:00,1446591070553378817,"Today's #COVID19AB numbers are delayed but will be posted online at https://t.co/FZDfLQW8gF as soon as possible. Ensuring Albertans get accurate information is important to us. I know that many follow this information closely, and I appreciate your patience.",CMOH_Alberta
2021-10-07 22:23:04+00:00,1446239682006814725,"Please follow the rules &amp; go above &amp; beyond this weekend. Keep gatherings small &amp; physically distanced, or connecting virtually or meet outdoors. As disappointing and frustrating as this may be, it is a reality we all must face &amp; combat together. (8/8)",CMOH_Alberta
2021-10-07 22:23:04+00:00,1446239680392011777,"All Albertans who are pregnant, trying to become pregnant, or have recently delivered should get both doses of COVID-19 vaccine as soon as possible as it is the best way to protect you &amp; your baby from COVID-19 and the complications that can come with it. (7/8)",CMOH_Alberta
2021-10-07 22:23:03+00:00,1446239678571634692,"We have seen a continued rise in the # of pregnant ABs admitted to ICU over the last month. Between July 15 &amp; Sept. 28, 14 pregnant individuals were admitted to ICU due to COVID-19, 2X the # of pregnant ICU admissions we saw in the entire 1st year of the pandemic. (6/8)",CMOH_Alberta
2021-10-07 22:23:03+00:00,1446239677028184069,"Extensive, high-quality scientific research around the world has not shown Ivermectin works for COVID-19. Taking these meds can be very dangerous &amp; ppl have needed hospital care for serious adverse effects. Getting vaccinated is the best &amp; safest protection. (5/8)",CMOH_Alberta
2021-10-07 22:23:03+00:00,1446239675241451521,"If you are 75+, or a First Nation, Inuit or Metis individual who’s 65+, book your booster dose as soon as 6 months have passed since your 2nd shot. No decisions have been made on expanding boosters to healthcare workers, but we continue to look at all emerging evidence. (4/8)",CMOH_Alberta
2021-10-07 22:23:02+00:00,1446239673584701440,"Sadly, over the last 24 hours, 13 new deaths were reported to Alberta Health. These individuals were between the ages of 55 and 91. Navigating the grief of losing a loved one is never easy, but it is even harder around the holidays. (3/8)",CMOH_Alberta
2021-10-07 22:23:02+00:00,1446239671537786881,"Our healthcare system remains under extreme pressure. A year ago, we had 92 people hospitalized with COVID-19. Today, we have almost 1,100. This time a year ago, there were 24 patients admitted to the ICU. Now, there are 248. (2/8) https://t.co/8MSbT3lnEh",CMOH_Alberta
2021-10-07 22:23:01+00:00,1446239667490263042,"Here is a summary of today’s #COVID19AB update: In the last 24hrs, we ID’d 1,254 new cases &amp; completed about 15.6K tests. Our + rate is about 8.1%. To keep numbers going down, we need all Albertans to have a safe Thanksgiving by keeping gatherings as small as possible. (1/8) https://t.co/nVwQPZTV1z",CMOH_Alberta
2021-10-07 17:15:54+00:00,1446162380975755272,"There will be a #COVID19AB update today at 3:30 pm.
Join us virtually:
➡️Online: https://t.co/lmibh3hDJV
➡️Twitter: https://t.co/Yru946fHfx
A thread summarizing my remarks will follow here. A video &amp; transcript for today can be found at: https://t.co/fNqBdKEUzs",CMOH_Alberta
2021-10-06 22:40:34+00:00,1445881695866028033,"This Thanksgiving weekend, please do your part to protect our hospitals and follow the current #COVID19AB public health measures. Be safe and help protect each other. https://t.co/VHo2pTpENx",CMOH_Alberta
2021-10-06 22:12:10+00:00,1445874551649275912,This is a sad reminder that COVID does not discriminate &amp; ABs of all ages can be at risk of severe illness or even death. That’s why it’s important to get fully vaccinated to receive the best possible protection against the virus. Book your shot: https://t.co/NwxWObBwt1. (5/5),CMOH_Alberta
2021-10-06 22:12:10+00:00,1445874549971587076,"Unfortunately 21/26 of these individuals were unvaccinated. Vaccines work. They protect us, our families, the community and our healthcare system. Book your shot today at https://t.co/NwxWObBwt1. (4/5)",CMOH_Alberta
2021-10-06 22:12:09+00:00,1445874548138778627,"Sadly, 26 new deaths related to COVID-19 were also reported to Alberta Health in the last 24 hours, with ages ranging from 22 to 94. I extend my sincere condolences to all who are grieving today. (3/5)",CMOH_Alberta
2021-10-06 22:12:09+00:00,1445874546188427267,"Over the past 24 hours, we ID’d 1,263 new cases &amp; completed about 15K tests. Complete, up-to-date data can be found here. https://t.co/ZXjL7BpnF2 (2/5) https://t.co/nevW0Qy6cp",CMOH_Alberta
2021-10-06 22:12:08+00:00,1445874541914312708,"Here is a summary of the latest #COVID19AB numbers: There are now 1,083 people in hospital due to COVID-19. Of the 836 non-ICU, 73.7% are unvaccinated or partially vaccinated. Of the 247 in ICU, 90.2% are unvaccinated or partially vaccinated. (1/5) https://t.co/q5fL0Ijbjj",CMOH_Alberta
2021-10-05 22:56:29+00:00,1445523313422262272,"This weekend, show you care by having a small gathering outside, even if you are all fully vaccinated, just to be extra cautious. Do it for your family &amp; the healthcare workers caring for ppl in critical condition &amp; struggling to keep our health system going. (11/11)",CMOH_Alberta
2021-10-05 22:56:28+00:00,1445523311639756800,"I know asking ABs to not gather in big groups at Thanksgiving is disappointing. But following the rules matters. Your actions could potentially lead to transmission or severe outcomes in someone you may not know, or they can save lives &amp; protect the health care system. (10/11)",CMOH_Alberta
2021-10-05 22:56:27+00:00,1445523307667734538,"The restriction on outdoor gatherings has dropped to 20 ppl &amp; indoor gatherings are still not permitted for those who are not vaccinated. Even if everyone has both doses, indoor gatherings must be limited to no more than 10 people – but the fewer the better. (9/11)",CMOH_Alberta
2021-10-05 22:56:27+00:00,1445523305868316673,The best way we can ensure children are protected is through vaccines. Only about 65% of youth 12-19 are fully vaccinated. I encourage every parent or guardian to arrange to have their child fully vaccinated ASAP. This helps grow community immunity &amp; protect kids under 11. (8/11),CMOH_Alberta
2021-10-05 22:56:26+00:00,1445523304106786817,Any school with 10+ COVID cases who were infectious while at school in a 2-week period will be declared an outbreak. These schools will be on https://t.co/533hLjiSrJ starting tomorrow. The map we provided last year will be ready in a few weeks. (7/11),CMOH_Alberta
2021-10-05 22:56:26+00:00,1445523302286389255,"Contact notification &amp; public reporting in schools, in combination with measures already in place, will add new layers of protection. Any school with 2+ COVID-19 cases who were infectious while in school will be listed online &amp; parents will be informed directly. (6/11)",CMOH_Alberta
2021-10-05 22:56:25+00:00,1445523299694309377,We are focusing on schools due to sharp rise in school-aged cases. Child care &amp; day care have not seen the same level of spread at present &amp; have always had outbreak notifications to help operators &amp; parents protect smaller groups of children. (5/11),CMOH_Alberta
2021-10-05 22:56:25+00:00,1445523297525907460,"I want to reassure parents that there is a very low likelihood of children becoming severely ill. As of Oct. 3, only about 1% of COVID patients in hosp are under 18. However, children can spread COVID to others &amp; the current high rate of cases requires special measures. (4/11)",CMOH_Alberta
2021-10-05 22:56:24+00:00,1445523295210668034,"Cases have been rising for the past several wks. While this has impacted all ages, we have seen the highest rates recently in school-aged ABs. Those between 5 - 19 yrs. old currently make up about a 1/4 of active cases. (3/11)",CMOH_Alberta
2021-10-05 22:56:24+00:00,1445523292589150223,"Currently, 1,094 ppl are being treated for COVID-19 in hospital, incl 252 in ICU. Sadly, 26 more deaths were also reported. My condolences go to their loved ones, and to all who have lost a family member or friend during this difficult time. (2/11) https://t.co/yDK74Pekm4",CMOH_Alberta
2021-10-05 22:56:23+00:00,1445523288122224648,"Here is a summary of today’s #COVID19AB update: In the last 24hrs, we ID’d 663 new cases &amp; completed about 8K tests. Our + rate is about 8.8%. This is good news, but we must continue to watch closely as a single day’s numbers is less important than overall trends. (1/11) https://t.co/lNHc1pHRb3",CMOH_Alberta
2021-10-04 22:27:51+00:00,1445153721244061699,Our healthcare system is still under great strain. Getting vaccinated dramatically reduces the risk of infection and severe illness which will help reduce demand on our health system. Book today at https://t.co/NwxWObjVBt (5/5) https://t.co/NU73r7DyWg,CMOH_Alberta
2021-10-04 22:27:24+00:00,1445153609411436546,"Please continue to do your part to prevent the spread of COVID-19 by masking while indoors, staying physically distanced, and limiting social gatherings. (4/5)",CMOH_Alberta
2021-10-04 22:27:10+00:00,1445153547725807616,"Sadly, 21 new deaths related to COVID-19 were also reported to Alberta Health in the last 72 hours. I extend my condolences to all who are grieving today. (3/5)",CMOH_Alberta
2021-10-04 22:26:37+00:00,1445153410056081411,"Over the past 24 hours, we ID’d 1,126 new cases &amp; completed about 10K tests. On Oct 2, we ID’d 1,282 new cases from about 14K tests. On Oct 1, 1,629 new cases were ID’d from about 14.5K tests. Complete, up-to-date data can be found here. https://t.co/ZXjL7BpnF2 (2/5) https://t.co/aNYjRsqa4k",CMOH_Alberta
2021-10-04 22:25:04+00:00,1445153022171140100,"Here is a summary of the latest #COVID19AB numbers: There are now 1,079 people in hospital due to COVID-19. Of the 822 non-ICU, 74.6% are unvaccinated or partially vaccinated. Of the 257 in ICU, 90.3% are unvaccinated or partially vaccinated. (1/5)",CMOH_Alberta
2021-10-01 22:11:01+00:00,1444062320712368132,"We can also all do our part by getting fully vaccinated. If you know someone who is not yet vaccinated, please talk to them about getting protected. That conversation may save their lives. https://t.co/NwxWObjVBt (5/5)",CMOH_Alberta
2021-10-01 22:10:37+00:00,1444062221290688512,"Heading into the weekend, it’s important to remember to follow all public health measures for indoor &amp; outdoor gatherings to reduce the spread of COVID-19 and protect our health-care system. (4/5)",CMOH_Alberta
2021-10-01 22:10:22+00:00,1444062157818273795,"Sadly, 14 new deaths related to COVID-19 were also reported to Alberta Health in the last 24 hours. I extend my sincere condolences to all who are grieving today. (3/5) https://t.co/n372f8vGqE",CMOH_Alberta
2021-10-01 22:09:56+00:00,1444062049693208576,"Over the past 24 hours, we ID’d 1,670 new cases &amp; completed about 15K tests. 
Complete, up-to-date data can be found here. https://t.co/ZXjL7BpnF2 (2/5)",CMOH_Alberta
2021-10-01 22:09:01+00:00,1444061816582250497,"Here is a summary of the latest #COVID19AB numbers: There are now 1,066 people in hospital due to COVID-19. Of the 803 non-ICU, 74.4% are unvaccinated or partially vaccinated. Of the 263 in ICU, 90.1% are unvaccinated or partially vaccinated. (1/5) https://t.co/giL7bQ6aLE",CMOH_Alberta
2021-09-30 22:45:46+00:00,1443708680164175882,"Albertans can help ease the pressure currently impacting our healthcare system by getting vaccinated ASAP. Health care workers, your friends, families &amp; communities need your help to bring COVID #s down. Book your shot today at https://t.co/NwxWObBwt1 (4/4)",CMOH_Alberta
2021-09-30 22:45:45+00:00,1443708673566535702,"Sadly, 20 new deaths related to COVID-19 were also reported to Alberta Health in the last 24 hours, ranging in age from 24 to 97. I extend my sincere condolences to all who are grieving today. (3/4) https://t.co/Fe2Q57Fb0r",CMOH_Alberta
2021-09-30 22:45:43+00:00,1443708668239769609,"Over the past 24 hours, we ID’d 1,706 new cases &amp; completed about 17.6K tests. Complete, up-to-date data can be found here. https://t.co/ZXjL7BGYwA (2/4)",CMOH_Alberta
2021-09-30 22:45:43+00:00,1443708664410370075,"Here is a summary of the latest #COVID19AB numbers: There are now 1,083 people in hospital due to COVID-19. Of the 820 non-ICU, 74.3% are unvaccinated or partially vaccinated. Of the 263 in ICU, 90.9% are unvaccinated or partially vaccinated. (1/4) https://t.co/nlg948YO64",CMOH_Alberta
2021-09-29 22:11:11+00:00,1443337589004521472,"Our health system is under extreme pressure. Getting vaccinated and following all public health measures that are in place will help to ease that strain. Please book your vaccine today, and follow up with your 2nd dose to complete the series. https://t.co/NwxWObBwt1 (4/4) https://t.co/iaYfoHT7z7",CMOH_Alberta
2021-09-29 22:11:11+00:00,1443337586181689347,"Sadly, 34 new deaths were reported to Alberta Health in the last 24hrs. Each one is yet another tragic reminder of the very real &amp; devastating power of COVID. My condolences go out to the friends &amp; loved ones of these individuals &amp; all who are grieving today. (3/4)",CMOH_Alberta
2021-09-29 22:11:10+00:00,1443337584835371012,"Over the past 24 hours, we ID’d 1,682 new cases &amp; completed about 15K tests. Complete, up-to-date data can be found here. https://t.co/ZXjL7BGYwA (2/4)",CMOH_Alberta
2021-09-29 22:11:10+00:00,1443337582943690756,"Here is a summary of the latest #COVID19AB numbers: There are now 1,084 people in hospital due to COVID-19. Of the 816 non-ICU, 74.6% are unvaccinated or partially vaccinated. Of the 268 in ICU, 90.6% are unvaccinated or partially vaccinated. (1/4) https://t.co/blEkJm0aKJ",CMOH_Alberta
2021-09-28 23:42:46+00:00,1442998248398995461,"The numbers speak for themselves. We need as many people as possible to get vaccinated for themselves and others, and right now we also need to minimize our in-person contacts with those outside our household. Every person matters &amp; every choice matters. (9/9)",CMOH_Alberta
2021-09-28 23:42:46+00:00,1442998247279108098,"By getting vaccinated, health care workers can support their own health and the health of their patients and colleagues. Not getting vaccinated increases the health risks for all involved. (8/9)",CMOH_Alberta
2021-09-28 23:42:46+00:00,1442998245962096643,Albertans should feel secure in the knowledge that when they visit a hospital their caregivers will do everything possible to protect them from COVID-19 and deliver the best possible level of care (7/9),CMOH_Alberta
2021-09-28 23:42:45+00:00,1442998244787720196,"Delaying or refusing vaccination poses serious health risks – this is clear from the # of unvaccinated COVID patients in hospital &amp; ICU. Previous infection does not guarantee lasting immunity. To get the best protection, get vaccinated if you have recovered from COVID-19. (6/9)",CMOH_Alberta
2021-09-28 23:42:45+00:00,1442998243466432520,"I have heard some concerns from health care workers &amp; others who have received vaccine mandates from their employers. I encourage every Albertan, regardless of where they work, to get vaccinated to protect themselves &amp; those they come into contact with in their workplace. (5/9)",CMOH_Alberta
2021-09-28 23:42:45+00:00,1442998241738461189,"Sadly, 18 deaths were reported in the last 24hrs. My condolences go to all who have lost someone during this very difficult time. About 72% of ppl who died in the last 120 days were not fully vaccinated. 79% of ppl in hosp &amp; 91% of those in ICU are not fully vaccinated. (4/9) https://t.co/1UfdWy91Lg",CMOH_Alberta
2021-09-28 23:42:44+00:00,1442998238580150273,"Over the last 24hrs, we ID’d 1,246 new cases and completed about 11K test. Our positivity rate was about 11.5%. There are currently 1,100 in hosp w/COVID incl 263 in ICU. (3/9) https://t.co/y97RnOFops",CMOH_Alberta
2021-09-28 23:42:43+00:00,1442998235145007114,"If you are a close contact of a positive or are a possible COVID case, please do not enter a healthcare setting unless receiving care. There are other options for supporting your loved one in hospital. We must all work together to keep patients &amp; health services safe. (2/9)",CMOH_Alberta
2021-09-28 23:42:43+00:00,1442998233869930502,Here is a summary of today’s #COVID19AB update: We’re aware of incidents where designated support persons &amp; visitors have not disclosed symptoms or potential exposures &amp; attempted to enter healthcare facilities. This puts ppl at risk &amp; creates further pressure on our hosps. (1/9),CMOH_Alberta
2021-09-28 17:27:02+00:00,1442903693267849217,"There will be a #COVID19AB update today at 3:30 pm.
Join us virtually:
➡️Online: https://t.co/lmibh3zeBt
➡️Twitter: https://t.co/Yru945Y5QX
A thread summarizing my remarks will follow here. A video &amp; transcript for today can be found at: https://t.co/fNqBdKnjaS",CMOH_Alberta
2021-09-27 22:17:54+00:00,1442614501983936517,"Vaccines are safe, effective &amp; save lives. If you are unsure about getting vaccinated, seek out credible sources to help understand that the health risks from COVID-19 far outweigh any risks from immunization. To book an appt visit https://t.co/NwxWObBwt1. (4/4)",CMOH_Alberta
2021-09-27 22:17:54+00:00,1442614500478177281,"Sadly, 23 new deaths related to COVID-19 were also reported to Alberta Health in the last 72 hours. I extend my sympathies to all who are grieving the loss of a loved one today. (3/4) https://t.co/38o2pmx5Uu",CMOH_Alberta
2021-09-27 22:17:53+00:00,1442614497613541376,"Over the past 24 hours, we ID’d 1,758 new cases &amp; completed about 15K tests. On Sept 25, we ID’d 1,541 new cases from about 14.8K tests. On Sept 24, 1,882 new cases were ID’d from about 15.9K tests. Complete, up-to-date data can be found here. https://t.co/ZXjL7BGYwA (2/4)",CMOH_Alberta
2021-09-27 22:17:52+00:00,1442614495776415747,"Here is a summary of the latest #COVID19AB numbers: There are now 1,063 people in hospital due to COVID-19. Of the 798 non-ICU, 75.5% are unvaccinated or partially vaccinated. Of the 265 in ICU, 91.7% are unvaccinated or partially vaccinated. (1/4) https://t.co/svbtK1H6fE",CMOH_Alberta
2021-09-24 23:58:44+00:00,1441552715872571394,"All establishments may allow individuals to enter for delivery, pick-up or take-out without requiring proof of vaccination or a neg test result. 

We appreciate all businesses and Albertans for their ongoing efforts to curb COVID-19 transmission provincewide. (4/4)",CMOH_Alberta
2021-09-24 23:58:44+00:00,1441552714572337153,"If an establishment is not participating in the Restrictions Exemption Program, they may only offer outdoor dining with a maximum of 6 people per table from 1 household or 2 close contacts for those living alone. (3/4)",CMOH_Alberta
2021-09-24 23:58:44+00:00,1441552713192407042,"For example, we have received many questions on dining. Restaurants and bars must apply the program consistently, both inside and outside, including patios/bars and can’t only operate some days or times and not others. (2/4)",CMOH_Alberta
2021-09-24 23:58:43+00:00,1441552711674056709,"It's important for Albertans to fully understand public health measures in order for them to be as effective as possible, so we have provided an updated order and guidance online to clarify the Restrictions Exemption Program. https://t.co/yWkcrIuJ6y (1/4)",CMOH_Alberta
2021-09-24 23:12:28+00:00,1441541071922614276,"This weekend, help curb transmission by respecting gathering limits &amp; staying home if feeling unwell. Indoor social gatherings are not permitted for unvaccinated ABs ages 12+ &amp; limited to a max of 10 ppl from 2 households for ppl who are vaccinated.  https://t.co/yWkcrIuJ6y (4/4)",CMOH_Alberta
2021-09-24 23:12:28+00:00,1441541070446157826,"Sadly, 11 new deaths related to COVID-19 were also reported to Alberta Health in the last 24 hours. I extend my sincere condolences to all who are grieving today. (3/4) https://t.co/93VJVWXLAX",CMOH_Alberta
2021-09-24 23:12:27+00:00,1441541067547942919,"Over the past 24 hours, we identified 1,651 new cases &amp; completed about 16.8K tests. Complete, up-to-date data, including breakdowns by region, can be found here. https://t.co/ZXjL7BGYwA (2/4)",CMOH_Alberta
2021-09-24 23:12:27+00:00,1441541065681424384,"Here is a summary of the latest #COVID19AB numbers: There are now 1,061 people in hospital due to COVID-19. Of the 818 non-ICU, 75.5% are unvaccinated or partially vaccinated. Of the 243 in ICU, 91.7% are unvaccinated or partially vaccinated. (1/4) https://t.co/0BLFYNnTDi",CMOH_Alberta
2021-09-24 21:01:13+00:00,1441508039903772673,"As this is the first week of the new Restrictions Exemption program, I encourage everyone to plan accordingly, and be patient as businesses and service providers iron out their procedures for checking everyone’s proof. (4/4)",CMOH_Alberta
2021-09-24 21:01:13+00:00,1441508038712573957,"I want to thank the majority of ABs who continue to do the right thing, getting vaccinated &amp;downloading their proof of vaccination at https://t.co/rAx63hrICu (3/4)",CMOH_Alberta
2021-09-24 21:01:12+00:00,1441508037529718787,"To be clear: falsifying records is against the best interest of Albertans' health and is a criminal offence under the Criminal Code &amp; may also be an offense under the Health Information Act. Rather than risk potential consequences, get vaccinated. It's your best protection. (2/4)",CMOH_Alberta
2021-09-24 21:01:12+00:00,1441508035726233605,We are hearing reports of ppl trying to falsify proof of #COVID19AB vaccination records. We are at a critical time &amp; need ABs to do all they can to help reduce strain on the health system. We need ppl to abide by current restrictions &amp; not look for ways around the rules. (1/4),CMOH_Alberta
2021-09-23 22:37:13+00:00,1441169812860796928,"With high transmission right now, anyone could be re-infected &amp; transmit COVID-19 to others who may be more vulnerable to severe outcomes. That is why masking in indoor public spaces &amp; staying at home when feeling ill is mandatory for everyone in all areas of Alberta. (10/10)",CMOH_Alberta
2021-09-23 22:37:13+00:00,1441169811376013320,"Those who have had COVID-19 &amp; recovered are not exempt from the Restrictions Exemption Program. Everyone needs proof of vaccine, or a recent negative result on a privately purchased test, to enter businesses in the program. It is still best to get fully vaccinated. (9/10)",CMOH_Alberta
2021-09-23 22:37:13+00:00,1441169810033762309,No vaccine is 100% effective. A very small % of fully vaccinated ppl will still get COVID-19 if exposed or have conditions that mean their body cannot respond fully to vaccines. Preventing breakthrough cases requires the rest of us to form a protective shield around them. (8/10),CMOH_Alberta
2021-09-23 22:37:12+00:00,1441169808456749058,"Rumours that vaccines don’t work against the Delta variant are categorically untrue. In AB, COVID-19 vaccines have proven to be 85% effective against infection w/ Delta after 2 doses. COVID-19 vaccines are even more highly effective at preventing severe disease &amp; death. (7/10)",CMOH_Alberta
2021-09-23 22:37:12+00:00,1441169806690897927,ABs who have not been fully vaccinated are about 15x more likely than those w/ 2 doses to end up in the hosp from COVID-19. They are about 40x more likely to be admitted to the ICU. About 77% of ABs in hospital w/ COVID-19 &amp; 92% in ICU are not fully vaccinated. (6/10) https://t.co/UjPG0PfEmE,CMOH_Alberta
2021-09-23 22:37:11+00:00,1441169802991575043,"Every Albertan turning 12 this year and older has been eligible to get vaccinated for about 4 months. I cannot stress enough the importance of making this choice — to protect you, those around you, our communities, and our health-care system. (5/10)",CMOH_Alberta
2021-09-23 22:37:10+00:00,1441169801397694465,"To date we have not seen an increase in the proportion of young people that are experiencing severe outcomes from COVID. By lowering transmission in all ages &amp; by eligible ABs getting vaccinated, we can help protect those who aren’t old enough yet to access vaccine. (4/10)",CMOH_Alberta
2021-09-23 22:37:10+00:00,1441169799325704198,"In the last 24hrs, we ID’d 1,660 new cases &amp; completed about 18K tests. Our + rate is about 9.4%. 1,058 ppl are in hospital, incl 226 in ICU. 100% of new ICU admissions were unvaccinated. Sadly, 17 new deaths were also reported. My condolences go to anyone mourning a loss. (3/10) https://t.co/Ivep5wKP4U",CMOH_Alberta
2021-09-23 22:37:09+00:00,1441169795106295813,"Living in the same home as someone w/ COVID puts you at the highest risk of infection &amp; spreading the virus to others. This is not for other close contacts, such as classmates in school or a workplace. There are other health measures already in place for these settings. (2/10)",CMOH_Alberta
2021-09-23 22:37:08+00:00,1441169793109741582,Here is a summary of today’s #COVID19AB update: We have added to the daily symptom screening checklist the recommendation that unvaccinated &amp; partially vaccinated individuals quarantine for 14 days if they have been exposed to a + COVID case in their household. (1/10),CMOH_Alberta
2021-09-23 17:21:22+00:00,1441090326068805647,"There will be a #COVID19AB update today at 3:30 pm.
Join us virtually:
➡️Online: https://t.co/lmibh3zeBt
➡️Twitter: https://t.co/Yru945Y5QX
A thread summarizing my remarks will follow here. A video &amp; transcript for today can be found at: https://t.co/fNqBdKnjaS",CMOH_Alberta
2021-09-23 15:40:15+00:00,1441064880014905349,"No matter what your reasons are for waiting up to now, it is not too late to get your vaccine. It will help protect you and others around you from severe illness or even death from COVID-19. https://t.co/BBHL5sBDLY",CMOH_Alberta
2021-09-22 22:40:05+00:00,1440808143680770048,"Our actions, such as going out while symptomatic, have very real consequences to those around us. Staying home when we feel unwell, wearing our masks when out in public, &amp; getting vaccinated are critical to limiting the potential spread of COVID-19. https://t.co/NwxWObBwt1. (4/4)",CMOH_Alberta
2021-09-22 22:40:04+00:00,1440808142078550021,"Sadly, 20 new COVID-19 related deaths were reported to AB Health in the last 24hrs, ranging in age from &lt;20 to &gt;90. This is a sad reminder, that regardless of age, unvaccinated ABs are at higher risk of severe outcomes. I extend my condolences to everyone grieving today. (3/4) https://t.co/gLIqtwEtms",CMOH_Alberta
2021-09-22 22:40:03+00:00,1440808139285164033,"Over the past 24 hours, we identified 1,336 new cases &amp; completed about 14.5K tests. Complete, up-to-date data, including breakdowns by region, can be found here. https://t.co/ZXjL7BGYwA (2/4)",CMOH_Alberta
2021-09-22 22:40:03+00:00,1440808137208983553,"Here is a summary of the latest #COVID19AB numbers: There are now 1,040 people in hospital due to COVID-19. Of the 810 non-ICU, 74.8% are unvaccinated or partially vaccinated. Of the 230 in ICU, 91.8% are unvaccinated or partially vaccinated. (1/4) https://t.co/Gi1ro6YdIQ",CMOH_Alberta
2021-09-22 01:23:22+00:00,1440486851161194503,"We all must do our part now by getting vaccinated if you haven’t already &amp; reducing the spread of COVID-19 by limiting contact w/ppl outside your household as much as possible. These measures work, but it takes all of us making safe choices every day, in everything we do. (10/10)",CMOH_Alberta
2021-09-22 01:23:21+00:00,1440486847247904769,"Our goal is to vaccinate as many Albertans as possible, as safely as possible. We will move quickly to offer vaccine to additional age groups if it is approved by Health Canada &amp; recommended by NACI. Until then, we all need to protect younger children. (9/10)",CMOH_Alberta
2021-09-22 01:23:21+00:00,1440486843569426433,I know many parents are wondering when vaccines will be avail for kids under 12. Global studies are underway looking into whether we can offer COVID vaccines to ages 5-12. We will not offer vaccine to this age group until these studies are completed &amp; evaluated. (8/10),CMOH_Alberta
2021-09-22 01:23:20+00:00,1440486841354842112,"Some ppl remain vulnerable &amp; to help protect them, all of us can do our part by getting our two doses. Individuals who have these health conditions and seniors in congregate care are the only groups to whom we are offering third doses or booster shots for clinical reasons. (7/10)",CMOH_Alberta
2021-09-22 01:23:19+00:00,1440486837525512198,"We are aligning our approach to 3rd dose eligibility w/recent NACI recommendations to incl ppl undergoing CAR-T therapy, using high-dose steroids &amp; other immunosuppressant drugs, w/Stage 3 or adv HIV infection &amp; those w/genetic immunodeficiency syndromes. (6/10)",CMOH_Alberta
2021-09-22 01:23:19+00:00,1440486834702729217,"Sadly, 29 deaths were reported in the last 24hrs. Some of these ppl were 2X vaccinated &amp; had compromised immune systems. Most were unvaccinated. Our actions every day are literally a matter of life and death. My deepest sympathies go out to everyone who is grieving a loss. (5/10) https://t.co/o6vXnl0yl9",CMOH_Alberta
2021-09-22 01:23:17+00:00,1440486828486770700,"Over the last 24hrs, we have identified 1,519 new cases of COVID-19 and completed about 13.6K tests. Our positivity rate is at 11.1%. We have ID’d 2,011 additional VoC cases in the last 24hrs. There are 996 people in hospital being treated for COVID-19, incl 222 in ICU. (4/10) https://t.co/uyOpZFHRcF",CMOH_Alberta
2021-09-22 01:23:15+00:00,1440486821448667139,"Masking is mandatory in all indoor public spaces across AB, even in businesses that have implemented the Restrictions Exemption Program. Get vaccinated &amp; continue to follow the health measures so we can drive cases down &amp; stop the current spike in hospitalizations. (3/10)",CMOH_Alberta
2021-09-22 01:23:15+00:00,1440486818198155265,"Some facilities are requiring proof of vaccine for ABs &lt;18. Operators can set rules that exceed min CMOH order requirements &amp; I clearly support vaccine protection, but encourage facility operators to let youth &lt;18 use your facilities w/other COVID precautions in place. (2/10)",CMOH_Alberta
